title,author,publisher,publish_date,original_price,sale_price
2024 엔드 업 소방시설관리사 만(萬)제 - 설계 및 시공,함형덕 저,(주)모아교육그룹,2024년 01월 08일,"52,000원","46,800"
강구조,한국강구조학회 저,구미서관,2024년 01월 12일,"20,000원","20,000"
온음다해 교실합주 1,"최미설, 김자현, 변인정, 심유섭, 양병훈 저 외 1명 정보 더 보기/감추기",예솔,2024년 01월 18일,"20,000원","19,000"
다 해결 고양이 탐정,정유리 글/홍그림 그림,잇츠북어린이,2024년 01월 15일,"13,000원","11,700"
새로운 변화를 위한 금융교육과 사회적 은행,이상진 저,행복예감,2023년 12월 25일,"18,000원","18,000"
비스킷 (큰글자도서),김선미 저,위즈덤하우스,2023년 12월 15일,"26,000원","26,000"
한권으로 끝내는 미래 생존전략 ESG,양재희 저,행복예감,2023년 12월 25일,"20,000원","20,000"
30일만에 끝내는 토텝 영숙어 900,FL4U컨텐츠 저,반석출판사,2024년 01월 20일,"14,000원","12,600"
30일만에 끝내는 토텝 영단어 3000,FL4U컨텐츠 저,반석출판사,2024년 01월 20일,"14,000원","12,600"
인적자원관리,"윤동열, 김우철, 김태형, 나동만, 류성민 역 외 7명 정보 더 보기/감추기",시대가치,2024년 01월 20일,"38,000원","38,000"
열두 달 그리운 풍경,장인한 그림/시니어인지능력개발원 기획,효리원,2024년 01월 25일,"12,000원","10,800"
보통 사람의 특별한 여행기,이인호 역,지식과감성#,2024년 01월 22일,"16,700원","15,030"
2024 독학으로 끝장내는 SMAT C,변미영 저,CS자격연구소,2024년 02월 01일,"17,000원","15,300"
2024 독학으로 끝장내는 SMAT B,변미영 저,CS자격연구소,2024년 02월 01일,"17,000원","15,300"
2024 독학으로 끝장내는 SMAT A,변미영 저,CS자격연구소,2024년 02월 01일,"17,000원","15,300"
챗GPT 슬기로운 일상생활의 자동화,"주방현, 윤명희, 이동호 저",광문각출판미디어,2024년 01월 22일,"20,000원","20,000"
지친 그대에게,고기택 저,지식과감성#,2024년 01월 11일,"12,000원","10,800"
유목민의 투자의 정석 + 2024~2025 대한민국 산업지도 세트,"유목민, 이래학 저",경이로움+리더스북,2024년 01월 17일,"55,000원","49,500"
편입수학은 한아름 1 베이직,한아름 편저,미다스북스(리틀미다스),2024년 01월 22일,"33,000원","29,700"
살아있는 동안 살아있을 이름으로,최병호 저,생각나눔,2024년 01월 08일,"11,000원","9,900"
빨간내복의 코딱지히어로 3,서지원 글/이진아 그림/와이즈만 영재교육연구소 감수,와이즈만북스(와이즈만 BOOKs),2024년 01월 02일,"13,000원","11,700"
유목민의 투자의 정석 + 365 _ 원칙을 세우다 세트,유목민 저,경이로움+리더스북,2024년 01월 17일,"53,000원","47,700"
2024 최종정리 기업진단지도,"이남영, 이동호 편저",에듀콕스,2024년 01월 17일,"25,000원","22,500"
팀장님은 신혼이 피곤하다 3,강하다 저,팩토리나인,2024년 01월 24일,"15,800원","14,220"
팀장님은 신혼이 피곤하다 2,강하다 저,팩토리나인,2024년 01월 24일,"15,800원","14,220"
팀장님은 신혼이 피곤하다 1,강하다 저,팩토리나인,2024년 01월 24일,"15,800원","14,220"
똑똑해지는 놀면서 배우는 숫자 퍼즐,하이라이츠 편집부 저,아라미,2024년 01월 20일,"9,000원","8,100"
나는 왜 성공이 없는가?,장창수 저,지식과감성#,2024년 01월 17일,"17,000원","15,300"
2024 도산과 지방세,전대규 저,삼일인포마인,2024년 01월 19일,"60,000원","60,000"
2024 알기 쉬운 상속 증여세,"피광준, 신정기, 박혜원 저",삼일인포마인,2024년 01월 16일,"20,000원","20,000"
세이노의 가르침 + 보보스,"세이노, 데이비드 브룩스저",데이원,2023년 12월 27일,"24,200원","21,780"
박문각 공인노무사 2차 민사소송법 종합정리,이천교 편저,박문각,2024년 01월 30일,"36,000원","32,400"
남겨진 것들의 기록,"김새별, 전애원 저",청림출판,2024년 01월 30일,"17,000원","15,300"
하루가 즐거워지는 앞치마,부티크사 편집부 저/남궁가윤 역,즐거운상상,2024년 01월 11일,"17,500원","15,750"
"한국 9,000년 사",김충서 저,하움출판사,2024년 01월 12일,"33,000원","29,700"
2024 임상심리사 1급 필기 기출 및 예상문제집,"김형준, 윤희준, 조은문 편저",나눔book,2024년 01월 15일,"48,000원","43,200"
친구를 입양했습니다 (큰글자도서),은서란 저,위즈덤하우스,2023년 12월 15일,"34,000원","34,000"
요가 숲 차 (큰글자도서),신미경 저,위즈덤하우스,2023년 12월 15일,"32,000원","32,000"
"관계해결의 첫걸음, 대상관계이론",신애자 저,좋은땅,2024년 01월 04일,"18,000원","16,200"
2024 SD에듀 PASSCODE 한국사능력검정시험 기출문제집 800제 16회분 심화(1·2·3급) + 무료 동영상 강의,한국사수험연구소 편저,시대고시기획 시대교육,2024년 02월 05일,"21,000원","18,900"
해방의 밤,은유 저,창비,2024년 01월 15일,"18,000원","16,200"
2024 최신판 SD에듀 All-New 한국전력공사 NCS&전공 봉투모의고사 8+7회분+무료한전특강,SDC 편저,시대고시기획 시대교육,2024년 01월 25일,"18,000원","16,200"
스포츠재활운동,"한성준, 이민규, 태원규, 김진규 저",하움출판사,2024년 01월 12일,"18,000원","16,200"
가비지타임 6~10 세트,2사장 글그림,다산코믹스,2023년 11월 15일,"90,000원","81,000"
팅커캐드 3D 디자인&코딩,이상범 저,REXmedia(렉스미디어),2024년 01월 15일,"14,000원","12,600"
생물학적 영양염류 제거공정설계실무,"이동근, 조윤진, 박재욱 저",하움출판사,2024년 01월 12일,"23,000원","20,700"
가비지타임 10,2사장 글그림,다산코믹스,2023년 11월 15일,"16,800원","15,120"
가비지타임 9,2사장 글그림,다산코믹스,2023년 11월 15일,"16,800원","15,120"
가비지타임 8,2사장 글그림,다산코믹스,2023년 11월 15일,"16,800원","15,120"
가비지타임 7,2사장 글그림,다산코믹스,2023년 11월 15일,"16,800원","15,120"
가비지타임 6,2사장 글그림,다산코믹스,2023년 11월 15일,"16,800원","15,120"
처음부터 제대로 바른인성 시리즈 18권세트,김창희 외,키위북스(전집),2010년 09월 10일,"213,000원","191,700"
니콜라 테슬라 자서전,니콜라 테슬라 저,책에반하다,2024년 01월 16일,"11,000원","9,900"
2024 NEW 건축설계경기연감(ACA) 1,편집부 저,건축세계사(ARCHIWORLD),2024년 01월 01일,"145,000원","137,750"
지혜로운 중국고전탐험 세트,편집부 저,한국셰익스피어,2023년 12월 05일,"140,000원","126,000"
2025 백구팀 초특을 위한 초등교육과정 기출문제집 2,양다겸 저/차승준 편저/구자경 편역,아이엠에듀(iamedu),2024년 01월 12일,"32,000원","30,400"
2025 백구팀 초특을 위한 초등교육과정 기출문제집 1,"백승기, 안예린, 정바로 편저",아이엠에듀(iamedu),2024년 01월 12일,"34,000원","32,300"
2025 백구팀 초특을 위한 초등교육과정 기본이론서 2,양다겸 저/차승준 편저/구자경 편역,아이엠에듀(iamedu),2024년 01월 12일,"35,000원","33,250"
2025 백구팀 초특을 위한 초등교육과정 기본이론서 1,"백승기, 안예린, 정바로 편저",아이엠에듀(iamedu),2024년 01월 12일,"34,000원","32,300"
말랑말랑 우리창작동화 세트,편집부 저,한국헤밍웨이,2023년 12월 05일,"80,000원","72,000"
역사가 왜 필요할까?,사라 월든 글/케이티 루스 그림/이채이 역/송웅섭 감수,봄마중,2024년 01월 25일,"12,000원","10,800"
과학이 왜 필요할까?,사라 월든 글/케이티 루스 그림/이채이 역/권영균 감수,봄마중,2024년 01월 25일,"12,000원","10,800"
초등3학년 사회교과연계 도서세트,"카챠 슈피첸 글그림/앤드리아 왕, 이사벨 오터, 김세미, 이미진 글 외 6명 정보 더 보기/감추기",찰리북,2024년 01월 15일,"58,000원","52,200"
레인보우 버블젬 한글 스티커 워크북,편집부 저,학산문화사(단행본),2024년 01월 10일,"8,000원","7,200"
드래곤 마스터 7 라이트닝 드래곤의 행방,트레이시 웨스트 글/데미안 존스 그림/윤영 역,다산어린이,2024년 01월 15일,"13,000원","11,700"
AI시대 바둑을 파헤친다! 최강 정석 2 화점 협공편,이하림 저/김일환 감수,더디퍼런스,2024년 01월 20일,"17,000원","15,300"
바버킹스맨즈컷,명수인 저,드림북매니아,2024년 01월 12일,"120,000원","120,000"
한국단편소설 다시 읽기,김형준 저,해오름,2024년 01월 09일,"16,000원","15,200"
질감커트의 정석,장은철 저,드림북매니아,2024년 01월 12일,"58,000원","58,000"
이 시대의 정의 그리고 미래...,조원진 저,201팩토리 (201Factory),2024년 01월 12일,"25,000원","22,500"
세상은 나의 보물섬이다,김웅기 저,쌤앤파커스,2024년 01월 17일,"19,800원","17,820"
[그래제본소] 책가도 민화 마실 컬러링북,최영진 저,도서출판이종,2024년 02월 15일,"16,800원","15,120"
바닷가 우체통,최유창 저,보민출판사,2024년 01월 12일,"12,000원","10,800"
개혁의 정석,전주성 저,매일경제신문사,2024년 01월 20일,"20,000원","18,000"
최민준의 아들코칭 백과 (큰글자도서),최민준 저,위즈덤하우스,2023년 12월 15일,"43,000원","43,000"
쿠버네티스로 구현하는 머신러닝,"파이살 마수드, 로스 브리골리 저/최준 역",에이콘출판사,2024년 01월 30일,"35,000원","31,500"
문장의 법칙 : 문칙文則,진규 저/박상수 역,수류화개,2024년 01월 15일,"18,000원","16,200"
햇볕에 말리면 가벼워진다,정다연 저,창비교육,2024년 01월 12일,"10,000원","9,000"
다르게 탁월하게,이영 저,클라우드나인,2023년 12월 29일,"20,000원","18,000"
짱구는 못말려! 직소퍼즐 150pcs 조력자,편집부 저,학산문화사,2024년 01월 17일,"7,000원","6,300"
나합격 금속재료기능장 필기+실기,나합격콘텐츠연구소 저,삼원북스,2024년 02월 05일,"42,000원","37,800"
짱구는 못말려! 직소퍼즐 150pcs 미션 2,편집부 저,학산문화사,2024년 01월 17일,"7,000원","6,300"
짱구는 못말려! 직소퍼즐 150pcs 로봇아빠의 역습,편집부 저,학산문화사,2024년 01월 17일,"7,000원","6,300"
짱구는 못말려! 직소퍼즐 150pcs 눈사람,편집부 저,학산문화사,2024년 01월 17일,"7,000원","6,300"
바람이 매일 꽃을 만져주듯 미루는 건 사랑이 아닐 테죠,박찬영 저,미다스북스(리틀미다스),2024년 01월 25일,"17,500원","15,750"
알쏭달쏭 캐치티니핑 뽀숑~ 뽀숑~ 붙떼 스티커 : 베이커리,편집부 저,은하수(은하수미디어),2023년 12월 20일,"6,500원","4,550"
나합격 압연기능장 필기+실기,나합격콘텐츠연구소 저,삼원북스,2024년 02월 05일,"42,000원","37,800"
현대북한연구 : 26권 3호,북한대학원대학교 심연북한연구소 편,한울,2023년 12월 31일,"26,000원","26,000"
친절한 효자손의 티스토리 사용설명서,유길용 저,e비즈북스,2023년 12월 30일,"18,500원","16,650"
이탈리아 셀프트래블,송윤경 저,상상출판,2024년 01월 18일,"19,800원","17,820"
"매지컬★익스플로러 ~에로게임의 친구 캐릭터로 전생했지만, 게임 지식을 써서 자유롭게 살아간다~ 7",이리스 글/칸나츠키 노보루 그림/이경인 역,YNKMEDIA,2024년 01월 15일,"7,000원","6,300"
미들맨즈 러브 1~2 세트,littlebbear96 저/오롯 역,TaiBL(테이블),2024년 01월 31일,"27,000원","24,300"
대장간에서 시작하는 이세계 슬로 라이프 3,타마마루 저/킨타 그림/반기모 역,YNKMEDIA,2024년 01월 15일,"8,500원","7,650"
바로바로 영문 번역테크닉 기초다지기,강대영 저,반석북스,2024년 01월 20일,"25,000원","22,500"
홀딱 반한 약혼자가 악역영애로 몰릴 거 같아서 3,샤쿠시네코 원저/오야마다 미무 글그림/김진희 역,YNKMEDIA,2024년 01월 15일,"5,000원","4,500"
김세연 박사 안다! 젊다! 한다!,김세연 저,HJ골든벨타임,2024년 01월 03일,"20,000원","18,000"
홀딱 반한 약혼자가 악역영애로 몰릴 거 같아서 2,샤쿠시네코 원저/오야마다 미무 글그림/김진희 역,YNKMEDIA,2024년 01월 15일,"5,000원","4,500"
프런티어 다이어리 2,키노죠 미야 원저/아베 하나지로 글그림,YNKMEDIA,2024년 01월 15일,"5,000원","4,500"
"전직, 천덕꾸러기 공작영애입니다. THE COMIC 4",이치부 사키 원저/시로토리 우시오 글그림,YNKMEDIA,2024년 01월 15일,"6,000원","5,400"
요철의 왈츠 5,모리노 키코리 글그림/나민형 역,YNKMEDIA,2024년 01월 15일,"6,000원","5,400"
미들맨즈 러브 2,littlebbear96 저/오롯 역,TaiBL(테이블),2024년 01월 31일,"13,500원","12,150"
미들맨즈 러브 1,littlebbear96 저/오롯 역,TaiBL(테이블),2024년 01월 31일,"13,500원","12,150"
Deep3 1,토비마츠 료스케 글그림/김종범 역,YNKMEDIA,2024년 01월 15일,"5,000원","4,500"
얼굴에 드러나지 않는 카시와다 양과 얼굴에 드러나는 오오타 군 8,아즈마 후유 글그림,YNKMEDIA,2024년 01월 15일,"5,000원","4,500"
수식이 보이는 공학수학,장윤석 저,한빛아카데미,2024년 01월 08일,"27,000원","27,000"
잘 자요! 책 먹는 도깨비 얌얌이,엠마 야렛 글그림/이순영 역,북극곰,2024년 01월 21일,"18,000원","16,200"
그리운 시골 초가집,엄기원 저,도서출판 까미,2024년 01월 10일,"12,000원","11,400"
2024 더플러스 가스기사 필기,양용석 저,성안당,2024년 01월 10일,"45,000원","40,500"
조선이 만난 아인슈타인 (큰글자도서),민태기 저,위즈덤하우스,2023년 12월 15일,"35,000원","35,000"
10억짜리 독서법 (큰글자도서),손승욱 저,위즈덤하우스,2023년 12월 15일,"32,000원","32,000"
2024 신춘문예 당선시집,편집부 편,문학마을,2024년 01월 12일,"14,000원","12,600"
노화 공부 (큰글자도서),이덕철 저,위즈덤하우스,2023년 12월 15일,"32,000원","32,000"
쌍둥이가 왜 달라?,강제희 글/한은영 그림,내일도맑음,2024년 01월 30일,"13,000원","11,700"
회복탄력성 (큰글자도서),김주환 저,위즈덤하우스,2023년 12월 15일,"35,000원","35,000"
2024 최근 10년 출제문제 산업안전산업기사 필기,김용원 저,동일출판사,2024년 02월 15일,"27,000원","24,300"
우주에서 기다릴게 (큰글자도서),이소연 저,위즈덤하우스,2023년 12월 15일,"35,000원","35,000"
2024 최근 10년 출제문제 산업안전기사 필기,김용원 저,동일출판사,2024년 02월 15일,"28,000원","25,200"
감성 기술,웨이슈잉 저/김정률 역,이터,2024년 01월 22일,"18,000원","16,200"
